ID,Name,Description,Tree_Is_Rooted,Tree_Type,Tree_Branch_Length_Unit,Media_ID,Source,Regions,Node_Metadata,Source_Comment
10617,10617,Caddoan: Dryer 2005,Yes,summary,,10617,wals[626],North America,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 626. New York: Oxford University Press. ISBN 0199255911"
10638,10638,Choco: Dryer 2005,Yes,summary,,10638,wals[635],South America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 635. New York: Oxford University Press. ISBN 0199255911"
10642,10642,Guahiban: Dryer 2005,Yes,summary,,10642,wals[635],South America,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 635. New York: Oxford University Press. ISBN 0199255911"
10644,10644,Iroquoian: Dryer 2005,Yes,summary,,10644,wals[625],North America,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 625. New York: Oxford University Press. ISBN 0199255911"
10647,10647,Misumalpan: Dryer 2005,Yes,summary,,10647,wals[634],Central America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 634. New York: Oxford University Press. ISBN 0199255911"
10648,10648,Mixe-Zoque: Dryer 2005,Yes,summary,,10648,wals[633],Central America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 633. New York: Oxford University Press. ISBN 0199255911"
10649,10649,Muskogean: Dryer 2005,Yes,summary,,10649,wals[625-626],North America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 625-626. New York: Oxford University Press. ISBN 0199255911"
10652,10652,Siouan: Dryer 2005,Yes,summary,,10652,wals[626],North America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 626. New York: Oxford University Press. ISBN 0199255911"
10664,10664,Totonacan: Dryer 2005,Yes,summary,,10664,wals[633],Central America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 633. New York: Oxford University Press. ISBN 0199255911"
10670,10670,Arauan: Dryer 2005,Yes,summary,,10670,wals[641],South America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 641. New York: Oxford University Press. ISBN 0199255911"
10686,10686,Chon: Dryer 2005,Yes,summary,,10686,wals[642],South America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 642. New York: Oxford University Press. ISBN 0199255911"
10689,10689,Guaicuruan: Dryer 2005,Yes,summary,,10689,wals[642],South America,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 642. New York: Oxford University Press. ISBN 0199255911"
10692,10692,Huitotoan: Dryer 2005,Yes,summary,,10692,wals[636],South America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 636. New York: Oxford University Press. ISBN 0199255911"
10709,10709,Matacoan: Dryer 2005,Yes,summary,,10709,wals[641-642],South America,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 641-642. New York: Oxford University Press. ISBN 0199255911"
10710,10710,Mayan: Dryer 2005,Yes,summary,,10710,wals[633-634],Central America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 633-634. New York: Oxford University Press. ISBN 0199255911"
10716,10716,Oto-Manguean: Dryer 2005,Yes,summary,,10716,wals[631-632],Central America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 631-632. New York: Oxford University Press. ISBN 0199255911"
10717,10717,Panoan: Dryer 2005,Yes,summary,,10717,wals[637-638],South America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 637-638. New York: Oxford University Press. ISBN 0199255911"
10721,10721,Quechuan: Dryer 2005,Yes,summary,,10721,wals[638],South America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 638. New York: Oxford University Press. ISBN 0199255911"
10725,10725,Tacanan: Dryer 2005,Yes,summary,,10725,wals[641],South America,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 641. New York: Oxford University Press. ISBN 0199255911"
10734,10734,Tucanoan: Dryer 2005,Yes,summary,,10734,wals[635-636],South America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 635-636. New York: Oxford University Press. ISBN 0199255911"
10735,10735,Tupian: Dryer 2005,Yes,summary,,10735,wals[639],South America,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 639. New York: Oxford University Press. ISBN 0199255911"
10747,10747,Zaparoan: Dryer 2005,Yes,summary,,10747,wals[637],South America,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 637. New York: Oxford University Press. ISBN 0199255911"
10750,10750,Sino-Tibetan: Conrady 1896,Yes,summary,,10750,,Asia,,"Conrady, August. 1896.  Eine Indochinesische Causativ-Denominativ-Bildung und ihr Zussamenhang mit den Tonaccenten. Leipzig: Otto Harrassowitz."
10751,10751,Chukotko-Kamchatkan: Dryer 2005,Yes,summary,,10751,wals[600],Asia,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 600. New York: Oxford University Press. ISBN 0199255911"
10752,10752,Kartvelian: Dryer 2005,Yes,summary,,10752,wals[602],Asia;Europe,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 602. New York: Oxford University Press. ISBN 0199255911"
10755,10755,North-West Caucasian: Dryer 2005,Yes,summary,,10755,wals[601],Asia;Europe,Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 601. New York: Oxford University Press. ISBN 0199255911"
10756,10756,Sino-Tibetan: Dryer 2005,Yes,summary,,10756,wals[602-605],Asia,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 602-605. New York: Oxford University Press. ISBN 0199255911"
10761,10761,Chukchi-Kamchatkan: Ruhlen 1991,Yes,summary,,10761,Ruhlen-1991[135-136],Asia,,"Ruhlen, Merritt. 1991. A Guide to the World's Languages, vol. 1: Classification, 135-136. Stanford: Stanford University Press. ISBN 0-8047-1894-6"
10848,10848,Nakh-Daghestanian: Dryer 2005,Yes,summary,,10848,wals[601],Asia;Europe,Alternative_Names;Comment;Geography;Other_Codes,"Dryer, Matthew S. 2005. Genealogical Language List. In Bernard  Comrie, Matthew S. Dryer, David  Gil & Martin  Haspelmath (eds.), The World Atlas of Language Structures, 601. New York: Oxford University Press. ISBN 0199255911"
10873,10873,Caddoan: Mithun 1999,Yes,summary,,10873,Mithun-1999[369],North America,Alternative_Names;End_Date;Status,"Mithun, Marianne. 1999. The Languages of Native North America, 369. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
10875,10875,Chinookan: Mithun 1999,Yes,summary,,10875,Mithun-1999[382],North America,Alternative_Names;Comment;End_Date;Status,"Mithun, Marianne. 1999. The Languages of Native North America, 382. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
10879,10879,Chumashan: Mithun 1999,Yes,summary,,10879,Mithun-1999[389],North America,Alternative_Names;Comment;End_Date;Status,"Mithun, Marianne. 1999. The Languages of Native North America, 389. Cambridge: Cambridge University Press. ISBN 0-521-23228-7"
10924,10924,Chumasan: Goddard 1996,Yes,summary,,10924,Goddard-1996[7],North America,,"Goddard, Ives  (ed.). 1996. Handbook of North American Indians, vol. 17, 7. Washington: Smithsonian Institution. ISBN 0874741971"
10932,10932,Wakashan: Goddard 1996,Yes,summary,,10932,Goddard-1996[5],North America,Alternative_Names,"Goddard, Ives  (ed.). 1996. Handbook of North American Indians, vol. 17, 5. Washington: Smithsonian Institution. ISBN 0874741971"
10934,10934,Northwest Caucasian: Composite,Yes,summary,,10934,,Asia;Europe,Alternative_Names;Geography;Status,Multiple sources Integrated by The LINGUIST List.
10968,10968,Chukotko-Kamchatkan: Composite,Yes,summary,,10968,,Asia,Alternative_Names;Status,Multiple sources Integrated by The LINGUIST List.
11018,11018,"Adamawa, subtree of Niger-Congo: Boyd 1978",Yes,summary,,11018,,Africa,Alternative_Names,"Boyd, Raymond. 1978. Les langues adamawa. In Daniel  Barreteau (ed.), Inventaire des études linguistiques sur les pays d'Afrique noire d'expression française et sur Madagascar. Paris: Conseil international de la langue française."
11050,11050,"Ubangi, subtree of Niger-Congo: Bouquiaux, Thomas 1980",Yes,summary,,11050,,Africa,Alternative_Names,"Bouquiaux, Luc  & Jacqueline M. C. Thomas. 1980. Le peuplement oubanguien. In Luc  Bouquiaux, Larry M. Hyman & Jan  Voorhoeve (eds.), L'expansion bantoue, vol. 3. Paris: SELAF."
11055,11055,"Ubangian, subtree of Niger-Congo: Barreteau, Moñino 1978",Yes,summary,,11055,,Africa,Alternative_Names,"Barreteau, Daniel  & Yves  Moñino. 1978. Les langues oubanguiennes. In Daniel  Barreteau (ed.), Inventaire des études linguistiques sur les pays d'Afrique noire d'expression française et sur Madagascar. Paris: Conseil international de la langue française."
11081,11081,Muskogean: Composite,Yes,summary,,11081,,North America,Alternative_Names;Comment;End_Date;Geography;Status,Multiple sources Integrated by The LINGUIST List.
11112,11112,Altaic: Ethnologue 2005,Yes,summary,,11112,Ethnologue15,Asia;Europe,Alternative_Names;Comment;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
11115,11115,Kartvelian: Composite,Yes,summary,,11115,,Asia;Europe,Alternative_Names;Comment;End_Date;Geography;Start_Date;Status,Multiple sources Integrated by The LINGUIST List.
11163,11163,"Chadic: Newman 1990, 2008",Yes,summary,,11163,,Africa,Alternative_Names;Comment;Status,"Newman, Paul. 1990. Nominal and Verbal Plurality in Chadic. Dordrecht: Foris."
11214,11214,Caddoan: Campbell 1997,Yes,summary,,11214,Campbell-1997[142],North America,Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 142. Oxford: Oxford University Press. ISBN 0195094271"
11223,11223,Chinookan: Campbell 1997,Yes,summary,,11223,Campbell-1997[118],North America,Alternative_Names;Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 118. Oxford: Oxford University Press. ISBN 0195094271"
11224,11224,Chipaya-Uru: Campbell 1997,Yes,summary,,11224,Campbell-1997[189],South America,Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 189. Oxford: Oxford University Press. ISBN 0195094271"
11230,11230,Chumashan: Campbell 1997,Yes,summary,,11230,Campbell-1997[126],North America,Alternative_Names;Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 126. Oxford: Oxford University Press. ISBN 0195094271"
11231,11231,Cochimi-Yuman: Campbell 1997,Yes,summary,,11231,Campbell-1997[127],North America,Alternative_Names;Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 127. Oxford: Oxford University Press. ISBN 0195094271"
11261,11261,Proto-Dravidian: Krishnamurti 2003,Yes,summary,,11261,,Asia,Comment;End_Date;Start_Date,"Krishnamurti, Bhadriraju. 2003. The Dravidian languages, 21. Cambridge: Cambridge University Press."
11273,11273,Misumalpan: Campbell 1997,Yes,summary,,11273,Campbell-1997[167],Central America,Alternative_Names;Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 167. Oxford: Oxford University Press. ISBN 0195094271"
11275,11275,Miwok-Costanoan: Campbell 1997,Yes,summary,,11275,Campbell-1997[129],North America,Alternative_Names;Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 129. Oxford: Oxford University Press. ISBN 0195094271"
11285,11285,Nambiquaran: Campbell 1997,Yes,summary,,11285,Campbell-1997[199],South America,Alternative_Names;Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 199. Oxford: Oxford University Press. ISBN 0195094271"
11291,11291,Palaihnihan: Campbell 1997,Yes,summary,,11291,Campbell-1997[122],North America,Alternative_Names;Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 122. Oxford: Oxford University Press. ISBN 0195094271"
11293,11293,Pomoan: Campbell 1997,Yes,summary,,11293,Campbell-1997[124],North America,Alternative_Names;Geography;Status,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 124. Oxford: Oxford University Press. ISBN 0195094271"
11294,11294,Proto-Witotoan: Campbell 1997,Yes,summary,,11294,Campbell-1997[186],South America,Alternative_Names;Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 186. Oxford: Oxford University Press. ISBN 0195094271"
11303,11303,South Indian: Ellis 1816,Yes,summary,,11303,,Asia,Comment,"Ellis, Francis Whyte. 1816. Note to the Introduction on the Various Dialects Spoken in India, 1-32."
11305,11305,Quechuan: Campbell 1997,Yes,summary,,11305,Campbell-1997[188],South America,Alternative_Names;Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 188. Oxford: Oxford University Press. ISBN 0195094271"
11316,11316,Totonacan: Campbell 1997,Yes,summary,,11316,Campbell-1997[161],Central America,Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 161. Oxford: Oxford University Press. ISBN 0195094271"
11317,11317,Tsimishian: Campbell 1997,Yes,summary,,11317,Campbell-1997[115],North America,Alternative_Names;Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 115. Oxford: Oxford University Press. ISBN 0195094271"
11336,11336,Dravidian: Zvelebil 1970,Yes,summary,,11336,Zvelebil-1970,Asia,Comment;End_Date;Start_Date,"Zvelebil, Kamil Vaclav. 1970. Comparative Dravidian Phonology. The Hague: Mouton."
11337,11337,Drâviḍian: Caldwell 1856,Yes,summary,,11337,,Asia,Comment,"Caldwell, Robert A. 1856. A Comparative Grammar of the Dravidian Languages, 4-26. London: Harrison."
11342,11342,Wakashan: Campbell 1997,Yes,summary,,11342,Campbell-1997[115],North America,Alternative_Names;Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 115. Oxford: Oxford University Press. ISBN 0195094271"
11348,11348,Yokutsan: Campbell 1997,Yes,summary,,11348,Campbell-1997[131],North America,Alternative_Names,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 131. Oxford: Oxford University Press. ISBN 0195094271"
11350,11350,Zamucoan: Campbell 1997,Yes,summary,,11350,Campbell-1997[195],South America,Alternative_Names;Geography,"Campbell, Lyle. 1997. American Indian Languages: The Historical Linguistics of Native America, 195. Oxford: Oxford University Press. ISBN 0195094271"
11352,11352,"Proto-South Dravidian, subtree of Dravidian: Zvelebil 1977",Yes,summary,,11352,Zvelebil-1977[55],Asia,,"Zvelebil, Kamil Vaclav. 1977. A Sketch of Comparative Dravidian Morphology, p55. The Hague : Mouton."
11374,11374,Dravidian: Emeneau 1962,Yes,summary,,11374,,Asia,Comment,"Emeneau, Murray B. 1962. Brahui and Dravidian Comparative Grammar. Berkeley: University of California Press ."
11380,11380,Dravidian: Konow 1906,Yes,summary,,11380,,Asia,Comment,"Konow, Sten. 1906. Linguistic Survey of India:  Muṇḍā and Dravidian Languages, vol. IV. Delhi: Motilal Banarsidass."
11386,11386,"Proto-Central Dravidian, subtree of Dravidian: Subrahmanyam 1969",Yes,summary,,11386,,Asia,Comment,"Subrahmanyam, P. S. 1969. The Central Dravidian Languages, Dravidian Linguistics (Seminar Papers), pp 107-134. Annamalainagar: Annamalai University."
11413,11413,Dravidian: Andronov 1978,Yes,summary,,11413,,Asia,Comment,"Andronov, Mikhail S. 1978. Sravnitel'naja grammatika dravidijskix jazykov. Moscow : Nauka ."
11415,11415,Ural-Altaic: Anonymous 1926,Yes,summary,,11415,,Asia;Europe,Alternative_Names;Comment,"1926. The Encyclopaedia Britannica: a dictionary of arts, sciences, literature & general information, vol. 27, 784-786. London: Encyclopaedia Britannica."
11423,11423,Austro-Asiatic: Ethnologue 2005,Yes,summary,,11423,Ethnologue15,Asia,Alternative_Names;Status,"Gordon, Raymond G. (ed.). 2005. Ethnologue: Languages of the World, 15 edn. http://www.ethnologue.com/15/web.asp.  (09 July, 2008.)"
