ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,MultiTree_Names
kbl_krt,"kbl, krt",,,,,,
bms_kby_knc_krt,"bms, knc, kby, krt",,,,,,
tebu,Dazaga,,15.7358,15.8517,daza1242,,Tebu | Teda-Daza | Tubu
esah,Eastern Saharan,,,,east2432,,Eastern | Eastern Saharan | Zaghawa-Berti
zag,Beria,,17.4842,23.4626,zagh1240,,Beria | Zagawa | Zaghawa
byt,Berti,,14.67,25.83,bert1249,,Berti | Sagato
amj,Amdang,,14.7528,20.8912,amda1238,,Amdang | Biltine | Mimi
mabg,Maba (Chad),,12.89147,20.8889,maba1277,,Mabang
mdg_mls,"mls, mdg",,,,,,
runk,Runga-Kibet,,,,rung1257,,Runga | Runga-Kibet
kie,Kibet,,11.32054,20.87674,kibe1241,,Kibet
eesd,Kokant Shan,,,,koka1237,,Eastern | Eastern Eastern Sudanic
wnub,Western Muskogean,,,,west2614,,Western | Western Nubian
cnub,Central Ometo,,,,cent2046,,Central | Central Nubian
brk,Birked,,12.5,24.83,birk1242,,Birgid | Birked | Birkid
dil,Dilling,,12.0347,29.6056,dill1242,,Debri | Dilling | Dillinj
dgl,Dongola,,18.25,30.75,dong1288,,Andaandi Dongolawi | Dongolawi
nnub,Central Plain Guanhua,,,,huab1238,,Northern | Northern Nubian | Northern Nuian
koe,Kacipo-Balesi,,6.16512,34.9436,kaci1244,,Bale | Balé | Kacipo-Balesi | Zilmamu
nsur,nsur,,,,,,Majang-Shabo | North Surmic
sess,Kwegu,,5.40416,36.1702,kweg1241,,Kwegu | Kwegu-Nuclear | Southeast South Surmic | Southeast Surma | Southeast Surmic
akmo,Aka-Kelo-Molo,,,,akak1254,,Aka-Kelo-Molo | Aka-Molo-Kelo
soh,Aka,,11.2101,33.6524,akaa1242,,Aka
xel,Kelo,,10.9291,34.3816,kelo1246,,Kelo
zmo,Molo,,10.793,33.5677,molo1257,,Molo
wesu,Western Muskogean,,,,west2614,,Western | Western Eastern Sudanic
aft,Afitti,,12.446,30.7611,afit1238,,Affiti | Afitti | Dinik
q8h,q8h,,,,,,Doni
keg,Tese,,11.3885,29.5803,tese1238,,Dese | Doni | Jirru | Teis-um-Danab | Tese
tama,Tama (Chad),,14.332,21.9951,tama1331,,Merarit | Merarit-Tama-Sungor | Tama | Taman
mgb,Mararit,,14.087,21.6408,mara1396,,Mararit | Merarit
edaj,Eastern Dajuic,,,,east2428,,Eastern | Eastern Daju
liu,Logorik,,11.1739,29.8053,logo1261,,Liguri | Logorik
wdaj,Western Dajuic,,,,west2501,,Western | Western Daju
dau_djc,"djc, dau",,,,,,
njl,Njalgulgule,,8.70752,26.1147,njal1239,,Njalgulgule | Nyalgulgule | Nyolgé
wnil,Western Muskogean,,,,west2614,,Centrale | Nilotic | Nilotic (a) | West | West-Nilotisch | Western | Western Nilotic
luoo,Luo (Cameroon),,5.9072,9.91259,luoc1235,,Ciòl | Luo | Luo group | Lwoo | Shilluk-Anuak-Acholi-Lango-Alur-Luo-Jur-Bor
nluo,Central Plain Guanhua,,,,huab1238,,Middle Nilotic Group | Nord-Lwoo | Northern | Northern Luo
thu,Thuri,,8.72567,26.4858,thur1255,,Thuri | Turi
bxb,Belanda Bor,,6.6503,27.8232,bela1256,,Belanda | Belanda Bor | Ber | Bor | Bor-Belanda
mabb,Northern Burun,,10.725,33.921,buru1301,,Burun | Maban-Burun | Northern Nilotic (a)
mfz,Mabaan,,9.81455,33.5404,maba1273,,Mabaan | Maban | Mebaan | Süd-Burun
bdi,Northern Burun,,10.725,33.921,buru1301,,Burun | Nord-Burun
sluo,Kaingang,,-27.7671,-52.5394,kain1272,,Southern | Southern Luo | Süd-Lwoo
adh,Adhola,,0.73235,34.0341,adho1243,,Adhola | Adola | Budama | Jopadhɔla
luoa,luoa,,,,,,Luo-Acholi
alua,alua,,,,,,Alur-Acholi
alz,Alur,,2.36213,31.0016,alur1250,,Alur | Aluru
lang,lang,,,,,,Lango-Acholi
dinn,dinn,,,,,,Dinca-Nuér | Dinka-Nuer | Low Nilotic Group | Nuer-Dinka
nuer,Nuer,,8.13911,32.3829,nuer1246,,Nuer
atu,Reel,,6.32234,30.49451,reel1238,,Atuot | Reel
dink,South Central Dinka,,6.7307,30.3021,sout2833,,Dinka
dib_dip,"dib, dip",,,,,,
dks,Southeastern Dinka,,7.02206,31.285,sout2834,,"Bor | Dinka, Southeastern | Ost-Dinka | Southeastern Dinka"
dip,Northeastern Dinka,,9.27995,31.8392,nort2815,,"Dinka, Northeastern | Northeastern Dinka | Padang"
dik,Southwestern Dinka,,8.81115,28.0613,sout2832,,"Dinka, Southwestern | Rek | Southwestern Dinka | West-Dinka"
kdi,Kumam,,1.74748,33.2116,kuma1275,,Kumam
enil,Kokant Shan,,,,koka1237,,East | Eastern | Eastern Nilotic | Great Lakes b | Nilotic (b) | Ost-Nilotisch
bari,Bai,,7.57221,26.48246,baii1251,,Bari | Bari-Fajulu-Kakwa-Mondari | Bari-Kakwa-Mandari
keo,Kakwa,,3.65233,30.7762,kakw1240,,Kakwa
ltxt,ltxt,,,,,,Jie-Dodoth-Karamojong-Teso-Topotha-Turkana-Masai | Lotuko-Teso | Lotuko-Turkana | Lotuxo-Teso
ltxm,ltxm,,,,,,Lotuko-Maa | Lotuxo-Maa
lotx,Lotuxo,,,,lotu1249,,Lotuko | Lotuxo
lot,Otuho,,4.16379,32.6641,otuh1238,,Latuka | Lotuko | Lotuxo | Otuho
ongm,Masai,,-3.1419,36.4573,masa1300,,Maa-Ongamo | Masai | Masai-Ngasa | Ongamo-Maa
nsg,Ngasa,,-2.97716,37.528,ngas1238,,Ngasa | Nisgha | Ongamo
tetu,tetu,,,,,,Jie-Dodoth-Karamojong-Teso-Topotha-Turkana | Karamojong-Teso | Teso-Turkana
toq,Toposa,,5.15904,34.2159,topo1242,,Toposa | Topotha
snil,Kaingang,,-27.7671,-52.5394,kain1272,,Great Lakes a | Nandi-Tatoga | Nilotic (c) | Southern | Southern Nilotic | Süd-Nilotisch | Südnilotisch
kale,kale,,,,,,Kalenjin | Kelenjin dialect clusters | Nandi-Suk
nanm,Nande,,-0.24904,29.0243,nand1264,,Nandi | Nandi-Markweta | Nandi-Markweta-Zweig
niq,Nandi,,0.793737,35.408478,nand1266,,Nandi
sgc,Kipsigis,,-0.35774,35.258532,kips1239,,Kipsigis | Kipsikiis | Kipsikis
eyo,Keiyo,,0.510857,35.226745,keiy1238,,Keiyo | Keyo | Keyu
tuy,Tugen,,0.66573,35.8499,tuge1241,,"Kamasia | Kamasya | Tugen | Tugen, North | Tuken"
enb,Markweeta,,1.15018,35.5866,mark1255,,Endo | Endo-Marakwet | Markweeta | Markweta
elgn,elgn,,,,,,Elgon | Elgon-Gruppe | Elgon-Zweig
spy,Sabaot,,1.01297,34.6664,saba1262,,Kony | Pok | Sabaot
pote,pote,,,,,,Pok-Terik
q8n,q8n,,,,,,Ng'oma
tec,Terik,,0.6,35.0,teri1244,,Terik
okie,Okiek,,-2.78048,36.5977,okie1245,,Okiek | Okiek-Zweig
oki,Okiek,,-2.78048,36.5977,okie1245,,Akie | Kinare | Ndorobo | Okiek | Okiek-Sogoo
pokt,Pökoot,,1.57023,35.2318,poko1263,,Pakot | Pokot | Päkot-Zweig
tato,Barabayiiga-Gisamjanga,,-4.4131,35.2321,dato1239,,Omotik-Datooga | Tato | Tatoga
omt,Omotik,,-1.34401,35.6296,omot1239,,Omotik
ngas,Ngangea-So,,,,ngan1305,,Ngangea-So | Western Kuliak
wcsu,Western Central Sierra Miwok,,,,west2634,,West Central | West Central Sudanic
bbak,Nubaca,,4.35696,11.029,nuba1241,,Bongo | Bongo-Baka
blm,Beli (South Sudan),,6.40428,29.7954,beli1257,,B'eli | Beli
mgc,Morokodo,,5.5103,30.0229,moro1284,,Morokodo
siny,Sinyar,,12.1895,22.5278,siny1243,,Sinyar
sys,Sinyar,,12.1895,22.5278,siny1243,,Shemya | Sinyar
srbi,srbi,,,,,,Bongo-Baka-Morokodo-Beli-Gberi-Sara-Vale-Nduka-Tana-Horo-Bagirmi-Kuka-Kenga-Disa-Bubalia | Sara-Bagirmi
sara,Sara Bakati',,1.20403,109.6155,sara1329,,Sara
vae,Vale,,7.49943,18.55852,vale1250,,Vale | Valé
sarp,sarp,,,,,,Sara Proper
ksp_sark,"ksp, sark",,,,,,
koj,Sara Dunjo,,8.99175,19.9446,sara1320,,Kaba Dunjo | Kaba-Dunjo | Sara Dunjo
mwm_sark,"mwm, sark",,,,,,
bagr,Bagirmi,,11.52392,14.769495,bagi1246,,Bagirmi
bxv,Berakou,,12.5,15.0,bera1261,,Babalia | Berakou | Beraku | Bubalia
fgr,Gélé (Dar Fongoro),,11.3179,22.5611,fong1243,,Fongoro | Gele
dsi,Dissa-Canton Mufa,,10.3218,19.2156,disa1239,,Disa
mne,Naba,,12.7868,18.0777,naba1253,,Kuka | Naba
kara,Kara (Tanzania),,-1.83511,33.0488,kara1481,,Binga-Yulu-Kara | Kara
kcm,Gula (Central African Republic),,9.49092,23.3805,gula1266,,Autres Parlers Gula | Gula | Kara
ecsu,Eastern Central Sierra Miwok,,,,east2547,,East Central | East Central Sudanic
nmma,Central Plain Guanhua,,,,huab1238,,Northern | Northern Moru-Madi
cmma,Central Moru-Madi,,,,cent2043,,Central | Central Moru-Madi | Moru
kbo,Keliko,,3.56039,30.556,keli1248,,Kaliko | Keliko
smma,Southern Moru-Madi,,,,sout2827,,Southern | Southern Moru-Madi
asv,Asoa,,2.26818,26.7198,asoa1238,,Asoa | Asua
mdk,Mangbutu,,2.74779,29.7358,mang1396,,Mangbutu
ndp,Ndo,,2.68546,30.5652,ndoo1242,,Ndo
komz,Koman,,,,koma1264,,Coman | Koman | Komuz
anej,Gule,,11.8336,33.6929,gule1241,,Anej
gly,Gule,,11.8336,33.6929,gule1241,,Anej | Gule | Gulé
kwop,kwop,,,,,,Kwama-Opo
kwam,Gwama,,9.50836,34.2457,kwam1249,,Kwama
kmq,Gwama,,9.50836,34.2457,kwam1249,,Kwama | Mao | N. Koma
koop,koop,,,,,,Komo-Opo
opox,Opo,,8.47526,33.853,opuu1239,,Opo
lgn,Opo,,8.47526,33.853,opuu1239,,Langa | Opo | Opuuo | T’apo
kotw,kotw,,,,,,Komo-Twampa
udu,Uduk,,9.16012,34.2293,uduk1239,,T'wampa | Twampa | Uduk
esu_yuk,esu-yuk,,,,,,
esu_agl,esu-agl,,,,,,
yrk_kai,yrk-kai,,,,,,
yrk_tim,yrk-tim,,,,,,
yrk_ish,yrk-ish,,,,,,
yrk_bol,yrk-bol,,,,,,
yrk_obd,yrk-obd,,,,,,
yrk_kon,yrk-kon,,,,,,
enf_enh_cha,enf.enh-cha,,,,,,
enf,Forest Enets,,68.6,86.5,fore1265,,"Baicha-Dialekt | Enets, Forest | Forest Enets"
sel_nar,Narym,,,,nary1239,,
1op,Tym,,,,tymm1241,,Tym | Tym dialect group | Tym-Dialekt | Tymisch
sel_una,sel-una,,,,,,
sel_lna,sel-lna,,,,,,
sel_ket,sel-ket,,,,,,
sel_cul,sel-cul,,,,,,
qmb,qmb,,,,,,Central Alaskan Eskimo
qdt,qdt,,,,,,Pacific Coast Alaskan Eskimo
pbya,Yagua,,-3.42913,-72.2186,yagu1244,,Peba-Yaguan | Sáparo-Yawan | Yagua | Yaguan
yad,Yagua,,-3.42913,-72.2186,yagu1244,,Yagua | Yahua | Yawa
yme,Yameo,,-4.16666,-73.6667,yame1242,,Masamae Yameo | Yameo | Yaméo
amto,amto,,,,,,Amto-Musan | Amto-Musian
amt,Amto,,-4.12165,141.339,amto1250,,Amto
amt_amt,amt-amt,,,,,,
amt_sia,amt-sia,,,,,,
mmp,Siawi,,-4.05312,141.42,siaw1243,,Musan | Musian
baya,Bayono-Awbono,,,,bayo1259,,Bayono-Awbono
awh,Awbono,,-5.05875,139.724,awbo1238,,Awbono
byl,Bayono,,-5.21728,139.617,bayo1260,,Bayono
ebir,East Bird's Head,,,,east1459,,East Bird's Head | East Bird's Head Phylum-Level Stock | East Bird's head | East Bird’s Head | East Vogelkop Stock
mnx,Sougb,,-1.49611,133.95,mani1235,,Manikion | Mantion | Mantion Family-Level Isolate | Sougb
meax,Meyah,,-1.18016,133.618,meya1236,,Meax
mej,Meyah,,-1.18016,133.618,meya1236,,Mansibaber | Meax | Meyah
mtj,Moskona,,-1.62201,133.145,mosk1236,,Meninggo | Meningo | Meniŋgo | Moskona
kwba,Kwomtari,,-3.50718,141.488,nucl1593,,Kwomtari | Kwomtari Phylum | Kwomtari-Baibai
baib,Baibai,,-3.42672,141.345,baib1251,,Baibai | Baibai Family
bbf,Baibai,,-3.42672,141.345,baib1251,,Baibai
bio,Nai,,-3.73034,141.273,naii1241,,Biaka | Nai
kwom,Kwomtari,,-3.50718,141.488,nucl1593,,Kwomtari | Kwomtari Family
fqs,Momu-Fas,,-3.10868,141.64,fass1245,,Fas
fqs_eas,Eastern Fas,,,,east2524,,
fqs_wes,Western Fas,,,,west2605,,
grx,Guriaso,,-3.5718,141.597,guri1248,,Guriaso
kwo,Kwomtari,,-3.50718,141.488,nucl1593,,Kwomtari
kwo_eko,Ekos-Yenabi-Maragin,,,,ekos1238,,
kwo_wes,West Central Kwomtari,,,,west2581,,
pyuu,Pyu,,-4.45003,141.018,pyuu1245,,Pyu | Pyu Family
pby,Pyu,,-4.45003,141.018,pyuu1245,,Pyu
lema,Left May,,,,left1242,,Arai | Left May | Left May Family | Left May Phylum | Left May Stock
amm,Ama (Papua New Guinea),,-4.20192,141.658,amap1240,,Ama | Waniabu
bpw,Bo (Papua New Guinea),,-4.32114,141.45,bopa1235,,Bo | Po
bpw_kab,Kaboru,,,,kabo1249,,
bpw_nik,Nikiyama,,,,niki1238,,
bpw_umu,Umuruta,,,,umur1238,,
itr,Iteri,,-4.11998,141.585,iter1241,,Iteri | Rocky Peak | Yinibu
nax,Nakwi,,-4.27412,141.601,nakw1240,,Nakwi
niw,Nimo,,-4.3582,141.578,nimo1247,,Nimo | Nimo-Wasuai
owi,Owiniga,,-4.47476,141.697,owin1240,,Bero | Owiniga
misu,misu,,,,,,Misumalpan | Misumalpan Family
ccr,Cacaopera,,13.7437,-88.1133,caca1247,,Cacaopera | Kakaopera
mtn,Matagalpa,,13.0333,-86.0,mata1288,,Matagalpa | Pantasma
miq,Mískito,,15.1576,-84.2942,misk1235,,Miskito | Miskitu | Mosquito | Mískito
miq_bay,miq-bay,,,,,,
miq_cab,miq-cab,,,,,,
miq_hon,miq-hon,,,,,,
miq_taw,miq-taw,,,,,,
miq_wan,miq-wan,,,,,,
sum,Sumuic,,13.0,-84.5,sumu1234,,Sumo-Mayangna
yan_baw,yan-baw,,,,,,
yan_kuk,yan-kuk,,,,,,
yan_nic,yan-nic,,,,,,
yan_pan,yan-pan,,,,,,
ulw,Ulwa,,12.932292,-83.581467,ulwa1239,,Ulua | Ulva | Ulwa
mizo,mizo,,,,,,Mechan | Mije-Sokean | Mixe-Zoque | Mixe-Zoquean
mixe,Atitlín Mixe,,,,atit1238,,Mijean | Mixe | Mixean
emix,Isthmus Mixe,,16.9481,-95.0681,isth1238,,Eastern Mixe
mco,Coatlán Mixe,,16.9404,-95.4659,coat1238,,"Mixe (Coatlán) | Mixe, Coatlín | San José El Paraíso"
mco_coa,mco-coa,,,,,,
mco_cam,Camotlín Mixe,,,,camo1252,,
mir,Isthmus Mixe,,16.9481,-95.0681,isth1238,,"Guichicovi | Isthmus Sokean | Mixe, Isthmus"
mxq,Juquila Mixe,,16.8912,-95.8484,juqu1238,,"Mixe, Juquila | South Midland Mixe"
mxq_juq,mxq-juq,,,,,,
mxq_oco,mxq-oco,,,,,,
mzl,Mazatlán Mixe,,17.0156,-95.2833,maza1292,,"Mazatlán | Mixe, Mazatlín"
neq,Atitlín Mixe,,,,atit1238,,"Mixe, North Central"
neq_mix,Mixe de San Juan Cotzocón,,,,mixe1283,,
neq_zac,neq-zac,,,,,,
neq_pux,Puxmetecín,,,,puxm1238,,
neq_olo,neq-olo,,,,,,
neq_mis,neq-mis,,,,,,
neq_cot,neq-cot,,,,,,
neq_ati,neq-ati,,,,,,
pxm,Quetzaltepec Mixe,,16.92147,-95.67269,quet1239,,"Mixe, Quetzaltepec"
vmix,vmix,,,,,,Veracruz Mixe
plo,Oluta Popoluca,,17.8937,-94.8863,olut1240,,"Oluta | Oluta Mijean | Olutec | Oluteko | Otula Popoluca | Popoluca of Oluta | Popoluca, Oluta"
pos,Sayula Popoluca,,17.8606,-94.9531,sayu1241,,"Popoluca, Sayula | Sayula | Sayula Mijean | Sayula Popoluca | Sayultec | Sayulteko"
wmix,Tlahuitoltepec Mixe,,16.9634,-96.1186,tlah1239,,Western Mixe
mxp,Tlahuitoltepec Mixe,,16.9634,-96.1186,tlah1239,,"Mixe (Tlahuitoltepec) | Mixe, Tlahuitoltepec | Western Mixe | Zempoaltepetl"
mto,Totontepec Mixe,,17.2157,-96.0179,toto1305,,"Mixe (Totontepec) | Mixe, Totontepec | North Highland Mixe | Northern Highland Mije | Tetontepec | Totontec Mixean"
zoqu,Tabasco Zoque,,18.1713,-93.0968,taba1264,,Sokean | Zoque | Zoquean
chzq,chzq,,,,,,Chiapas Zoque | Chiapas Zoquean
zoc,Copainalá Zoque,,17.2157,-93.3183,copa1236,,"Central Zoque | Zoque (Copainalá) | Zoque of Copainalá | Zoque, Copainalí"
zoc_oco,zoc-oco,,,,,,
zoc_ost,zoc-ost,,,,,,
zos,Francisco León Zoque,,17.3654,-93.3633,fran1266,,"North Zoque | Zoque (Francisco León) | Zoque, Francisco León"
zos_cha,zos-cha,,,,,,
zos_san,zos-san,,,,,,
zor,Rayón Zoque,,17.2953,-93.1006,rayo1235,,"Northeast Zoque A | Zoque (Rayon) | Zoque, Rayón"
oazq,oazq,,,,,,Chimalapa Zoquean | Oaxaca Zoque
zoh,Chimalapa Zoque,,16.6543,-94.6913,chim1300,,"Oaxaca Soke | Zoque (Chimalapa) | Zoque, Chimalapa"
vczq,vczq,,,,,,Gulf Zoquean | Veracruz Zoque
poi,Highland Popoluca,,18.198,-94.9109,high1276,,"Highland Sokean | Popoluca, Highland | Sierra Popoluca | Soteapan Zoque | Soteapaneko | Zoque (Soteapan)"
poq,Texistepec Popoluca,,17.8926,-94.8076,texi1237,,"Popoluca, Texistepec | Teksistepekenyo | Texistepec | Texistepec Zoque | Texixtepec"
zoq,Tabasco Zoque,,18.1713,-93.0968,taba1264,,"Ayapa | Zoque, Tabasco"
mura,Pirahã,,-6.77713,-61.8167,pira1253,,Mura | Muran | Muran Isolate
myp,Pirahã,,-6.77713,-61.8167,pira1253,,Mura | Mura-Piraha | Pirahá | Pirahán | Pirahã
myp_mur,myp-mur,,,,,,
musk,musk,,,,,,Muskhogean | Muskogean | Muskogian
emsk,Kokant Shan,,,,koka1237,,Eastern | Eastern Muskogean
akz,Alabama,,30.76738,-94.62848,alab1237,,Alabama | Alibamu
cku,Koasati,,30.4096,-92.709,koas1236,,Koasati | Koasáti
mik,Mikasuki,,31.5,-84.0,mika1239,,Hitchiti | Hitchiti-Mikasuki | Mikasuki | Mikasuki Cluster
mik_hit,Hitchiti,,,,hitc1239,,
mik_mik,mik-mik,,,,,,
mus,Creek,,31.0,-87.5,cree1270,,Creek | Creek-Seminole | Muskogee | Muskokee | Northern Muskogean
mus_cre,mus-cre,,,,,,
mus_sem,Seminole,,,,semi1265,,
wmsk,Western Muskogean,,,,west2614,,Choctaw-Chickasaw | Western | Western Muskogean
cic,Chickasaw,,34.0,-88.0,chic1270,,Chicasa | Chickasaw
cho,Choctaw,,32.25,-88.5,choc1276,,Choctaw
namb,namb,,,,,,Nambikuaran | Nambikwaran | Nambiquaran
mbg,Northern Nambikuára,,,,nort3251,,"Nambikuára, Northern"
wmd,Mamaindé,,-12.986439,-60.101072,mama1278,,Mamainde | Mamaindé
wmd_neg,wmd-neg,,,,,,
xtw,Tawandê,,-11.784632,-60.535032,tawa1278,,Tawandé | Tawandê | Tawanxte | Taxmainite | Taxwensite
apv_lkd_ltn,"lkd, ltn, apv",,,,,,
nab,Southern Nambikuára,,-14.3707,-59.5187,sout2994,,"Kithãulhú | Mamaindê | Nambikuara | Nambikuára | Nambikuára, Southern | Nambikwara | Nambiquara | Southern Nambikuara | Southern Nambikuaran language area | Southern Nambikwara"
nab_man,nab-man,,,,,,
nab_khi,nab-khi,,,,,,
nab_hal,nab-hal,,,,,,
nab_sax,nab-sax,,,,,,
nab_wak,nab-wak,,,,,,
nab_ser,nab-ser,,,,,,
nab_hah,nab-hah,,,,,,
nab_was,nab-was,,,,,,
nab_ala,nab-ala,,,,,,
nab_wai,nab-wai,,,,,,
nab_gal,nab-gal,,,,,,
nab_sar,nab-sar,,,,,,
sae,Sabanê,,-12.9857,-60.335,saba1268,,Sabane | Sabanes | Sabané | Sabanês
quch,quch,,,,,,Kechumaran | Quechu-Maran Subphylum | Quechua | Quechua Stock | Quechuan | Quechumaran
quew,Quechua I,,,,quec1386,,Central Kechua | Central Quechua | Quechua I
qva,Ambo-Pasco Quechua,,-10.5138,-76.1135,ambo1252,,"Ambo-Pasco Quechua | Quechua, Ambo-Pasco"
qvl,Cajatambo North Lima Quechua,,-10.4126,-76.9602,caja1239,,"Cajatambo North Lima Quechua | Quechua, Cajatambo North Lima"
qxa,Chiquián Ancash Quechua,,-10.1831,-77.4152,chiq1249,,"Chiquián Ancash Quechua | Quechua (Ancash) | Quechua, Chiquián Ancash"
qwa,Corongo Ancash Quechua,,-8.57647,-77.9864,coro1247,,"Corongo Ancash Quechua | Quechua, Corongo Ancash"
qub,Huallaga Huánuco Quechua,,-9.57135,-75.594,hual1241,,"Alto Huallaga | Huallaga Huánuco Quechua | Huánuco Kechua | Quechua, Huallaga Huánuco"
qvh,Huamalíes-Dos de Mayo Huánuco Quechua,,-9.15718,-76.3372,huam1248,,"Huamachuco | Huamalí | Huamalíes-Dos de Mayo Huánuco Quechua | Huanacucho | Huanuco | Quechua (Huallaga) | Quechua, Huamalíes-Dos de Mayo Huánuco"
qvh_hua,qvh-hua,,,,,,
qvh_mon,qvh-mon,,,,,,
qvh_nor,qvh-nor,,,,,,
qwh,Huaylas Ancash Quechua,,-9.38709,-77.7768,huay1240,,"Ancash | Ancash Kechua | Caraz | Huaylas | Huaylas Ancash Quechua | Quechua, Huaylas  Ancash"
qwh_hui,qwh-hui,,,,,,
qwh_yun,qwh-yun,,,,,,
qwh_hua,qwh-hua,,,,,,
qvw,Huaylla Wanca Quechua,,-12.1809,-75.2055,huay1241,,"Huaylla Wanca Quechua | Quechua, Huaylla Wanca | Yaqa"
qvw_eas,qvw-eas,,,,,,
qvw_way,qvw-way,,,,,,
qvw_wes,qvw-wes,,,,,,
qxw,Jauja Wanca Quechua,,-11.6747,-75.2786,jauj1238,,"Jauja Wanca Quechua | Jauja-Huanca | Nyuqa | Quechua, Jauja Wanca | Wanka | Wanka language area"
qvm,Margos-Yarowilca-Lauricocha Quechua,,-9.84463,-76.4981,marg1254,,"Margos-Yarowilca-Lauricocha Quechua | Quechua, Margos-Yarowilca-Lauricocha"
qvn,North Junín Quechua,,-11.2132,-75.8128,nort2980,,"Junin | Junín-Lima Kechua | North Junín Quechua | Quechua (Tarma) | Quechua, North Junín"
qxn,Northern Conchucos Ancash Quechua,,-8.97356,-77.4146,nort2979,,"Northern Conchucos Ancash Quechua | Quechua, Northern Conchucos  Ancash"
qxh,Panao Huánuco Quechua,,-9.85887,-75.4382,pana1306,,"Junin-Huanca | Panao Huánuco Quechua | Quechua, Panao Huánuco"
qxt,Santa Ana de Tusi Pasco Quechua,,-10.3302,-76.2753,sant1433,,"Pasco Kechua | Quechua, Santa Ana de Tusi Pasco | Santa Ana de Tusi Pasco Quechua"
qws,Sihuas Ancash Quechua,,-8.49346,-77.5319,sihu1235,,"Quechua, Sihuas  Ancash | Sihuas Ancash Quechua"
qxo,Southern Conchucos Ancash Quechua,,-9.30995,-76.9854,sout2992,,"Quechua, Southern Conchucos  Ancash | Southern Conchucos Ancash Quechua"
qur,Chaupihuaranga Quechua,,-10.4929,-76.5314,yana1272,,"Quechua, Yanahuanca Pasco | Yanacocha | Yanahuanca Pasco Quechua"
quet,quet,,,,,,Peripheral Kechua | Peripheral Quechua | Quechua II
quea,quea,,,,,,"""Yungay"" | Quechua II A | Yungay"
qvc,Cajamarca Quechua,,-7.09314,-78.3214,caja1238,,"Cajamarca | Cajamarca Kechua | Cajamarca Quechua | Quechua (Cajamarca) | Quechua, Cajamarca"
qvc_eas,qvc-eas,,,,,,
qvc_wes,qvc-wes,,,,,,
qxc,Chincha Quechua,,-12.85,-75.649,chin1483,,"Chincha Quechua | Chinchaysuyu | Quechua, Chincha"
quf,Lambayeque Quechua,,-6.1715,-79.468,lamb1276,,"Ayavaca | Cañaris-Incahuasi | Lambayeque Kechua | Lambayeque Quechua | Quechua, Lambayeque"
quf_can,quf-can,,,,,,
quf_inc,quf-inc,,,,,,
qvp,Pacaraos Quechua,,-11.14278,-76.73046,paca1245,,"Pacaraos | Pacaraos Quechua | Quechua, Pacaraos"
qux,Yauyos Quechua,,-12.62,-75.7,yauy1235,,"Huangascar-Topará | Quechua, Yauyos | Yauyos Kechua | Yauyos Quechua"
qux_apu,qux-apu,,,,,,
qux_aza,qux-aza,,,,,,
qux_cac,qux-cac,,,,,,
qux_hua,qux-hua,,,,,,
qux_lar,qux-lar,,,,,,
qux_mad,qux-mad,,,,,,
qux_san,qux-san,,,,,,
qux_tan,qux-tan,,,,,,
qux_tom,qux-tom,,,,,,
queb,Central Plain Guanhua,,,,huab1238,,Northern | Northern Chinchay | Quechua II B
inb,Colombian Inga,,1.00313,-76.8606,inga1252,,Almaguero | Aponteño | Inga
inb_apo,inb-apo,,,,,,
inb_saa,inb-saa,,,,,,
inb_san,inb-san,,,,,,
inj,San Andrés-Lowland Inga,,0.88872,-76.6593,jung1240,,"Inga, Jungle"
inj_gua,inj-gua,,,,,,
inj_yun,inj-yun,,,,,,
quk,Chachapoyas Quechua,,-6.27021,-77.6615,chac1250,,"Chachapoya | Chachapoyas | Chachapoyas Kichua | Chachapoyas Quechua | Quechua, Chachapoyas"
quk_gre,quk-gre,,,,,,
quk_laj,quk-laj,,,,,,
quk_lam,quk-lam,,,,,,
quk_lla,quk-lla,,,,,,
qvs,San Martín Quechua,,-6.9582,-76.6608,sanm1289,,"Inkata | Lamano | Lamaño | Lamista Kichua | Lamisto | Loreto | Quechua, San Martín | San Martín | San Martín Quechua | Ucayali"
qup,Southern Pastaza Quechua,,-3.32733,-76.527,sout2990,,"Inga | Quechua, Southern Pastaza | Southern Pastaza Quechua"
qud,Calderón Highland Quichua,,-0.36205,-78.2587,cald1236,,"Calderon | Calderón Highland Quichua | Quichua, Calderón Highland | Quiteño"
qxr,Cañar-Azuay-South Chimborazo Highland Quichua,,-2.48314,-78.9672,cana1262,,"Cañar Highland Quichua | Quichua, Cañar Highland"
qug,Bolivar-North Chimborazo Highland Quichua,,-1.36727,-78.8521,chim1302,,"Chimborazo Highland Quichua | Colta | Ecuadorean | Quechua (Ecuadorean) | Quichua, Chimborazo Highland"
qvi,Imbabura Highland Quichua,,0.31776,-78.3729,imba1240,,"Agata | Imbabura Highland Quichua | Quechua (Imbabura) | Quichua, Imbabura Highland"
qvj,Loja Highland Quichua,,-3.69352,-79.29151,loja1235,,"Loja Highland Quichua | Quichua, Loja Highland | Saraguro"
qvo,Napo Lowland Quechua,,-0.072525,-76.3889,napo1242,,"Napeño | Napo Lowland Quechua | Quichua, Napo Lowland | Quijo | Quijos"
qvo_san,qvo-san,,,,,,
